CMDLINE C:\Python39\python.exe main.py
MEM 82.738281 1671226308.7539
MEM 82.738281 1671226308.8656
MEM 82.738281 1671226308.9768
MEM 82.738281 1671226309.0857
MEM 82.738281 1671226309.1967
MEM 82.738281 1671226309.3086
MEM 82.738281 1671226309.4178
MEM 82.738281 1671226309.5280
MEM 82.738281 1671226309.6387
MEM 82.738281 1671226309.7504
MEM 82.738281 1671226309.8621
MEM 82.738281 1671226309.9728
MEM 82.738281 1671226310.0846
MEM 82.738281 1671226310.1947
MEM 82.738281 1671226310.3053
MEM 82.738281 1671226310.4170
MEM 82.738281 1671226310.5273
MEM 82.738281 1671226310.6390
MEM 82.738281 1671226310.7508
MEM 82.738281 1671226310.8625
MEM 82.738281 1671226310.9741
MEM 82.738281 1671226311.0826
MEM 82.738281 1671226311.1935
MEM 82.738281 1671226311.3034
MEM 82.738281 1671226311.4135
MEM 82.738281 1671226311.5244
MEM 82.738281 1671226311.6344
MEM 82.738281 1671226311.7464
MEM 82.738281 1671226311.8556
MEM 82.738281 1671226311.9673
MEM 82.738281 1671226312.0790
MEM 82.738281 1671226312.1907
MEM 82.738281 1671226312.3007
MEM 82.738281 1671226312.4124
MEM 82.738281 1671226312.5228
MEM 82.738281 1671226312.6345
MEM 82.738281 1671226312.7462
MEM 82.738281 1671226312.8579
MEM 82.738281 1671226312.9671
MEM 82.738281 1671226313.0773
MEM 82.738281 1671226313.1874
MEM 82.738281 1671226313.2978
MEM 82.738281 1671226313.4095
MEM 82.738281 1671226313.5202
MEM 82.738281 1671226313.6319
MEM 82.738281 1671226313.7437
MEM 82.738281 1671226313.8546
MEM 82.738281 1671226313.9649
MEM 82.738281 1671226314.0749
MEM 82.738281 1671226314.1853
MEM 82.738281 1671226314.2960
MEM 82.738281 1671226314.4078
MEM 82.738281 1671226314.5185
MEM 82.738281 1671226314.6301
MEM 82.738281 1671226314.7418
MEM 82.738281 1671226314.8536
MEM 82.738281 1671226314.9638
MEM 82.738281 1671226315.0741
MEM 82.738281 1671226315.1858
MEM 82.738281 1671226315.2975
MEM 82.738281 1671226315.4085
MEM 82.738281 1671226315.5176
MEM 82.738281 1671226315.6278
MEM 82.738281 1671226315.7385
MEM 82.738281 1671226315.8502
MEM 82.738281 1671226315.9619
MEM 82.738281 1671226316.0726
MEM 82.738281 1671226316.1843
MEM 82.738281 1671226316.2960
MEM 82.738281 1671226316.4077
MEM 82.738281 1671226316.5180
MEM 82.738281 1671226316.6272
MEM 82.738281 1671226316.7380
MEM 82.738281 1671226316.8497
MEM 82.738281 1671226316.9614
MEM 82.738281 1671226317.0720
MEM 82.738281 1671226317.1834
MEM 82.738281 1671226317.2944
MEM 82.738281 1671226317.4051
MEM 82.738281 1671226317.5168
MEM 82.738281 1671226317.6285
MEM 82.738281 1671226317.7392
MEM 82.738281 1671226317.8509
MEM 82.738281 1671226317.9626
MEM 82.738281 1671226318.0743
MEM 82.738281 1671226318.1850
MEM 82.738281 1671226318.2937
MEM 82.738281 1671226318.4041
MEM 82.738281 1671226318.5157
MEM 82.738281 1671226318.6276
MEM 82.738281 1671226318.7377
MEM 82.738281 1671226318.8496
MEM 82.738281 1671226318.9606
MEM 82.738281 1671226319.0707
MEM 82.738281 1671226319.1802
MEM 82.738281 1671226319.2919
MEM 82.738281 1671226319.4020
MEM 82.738281 1671226319.5135
MEM 82.738281 1671226319.6252
MEM 82.738281 1671226319.7360
MEM 82.738281 1671226319.8476
MEM 82.738281 1671226319.9593
MEM 82.738281 1671226320.0701
MEM 82.738281 1671226320.1818
MEM 82.738281 1671226320.2919
MEM 82.738281 1671226320.4026
MEM 82.738281 1671226320.5142
MEM 82.738281 1671226320.6251
MEM 82.738281 1671226320.7348
MEM 82.738281 1671226320.8462
MEM 82.738281 1671226320.9561
MEM 82.738281 1671226321.0663
MEM 82.738281 1671226321.1765
MEM 82.738281 1671226321.2875
MEM 82.738281 1671226321.3967
MEM 82.738281 1671226321.5059
MEM 82.738281 1671226321.6176
MEM 82.738281 1671226321.7293
MEM 82.738281 1671226321.8410
MEM 82.738281 1671226321.9527
MEM 82.738281 1671226322.0644
MEM 82.738281 1671226322.1761
MEM 82.738281 1671226322.2868
MEM 82.738281 1671226322.3985
MEM 82.738281 1671226322.5100
MEM 82.738281 1671226322.6207
MEM 82.738281 1671226322.7317
MEM 82.738281 1671226322.8433
MEM 82.738281 1671226322.9541
MEM 82.738281 1671226323.0658
MEM 82.738281 1671226323.1775
MEM 82.738281 1671226323.2881
MEM 82.738281 1671226323.3999
MEM 82.738281 1671226323.5115
MEM 82.738281 1671226323.6213
MEM 82.738281 1671226323.7329
MEM 82.738281 1671226323.8446
MEM 82.738281 1671226323.9533
MEM 82.738281 1671226324.0640
MEM 82.738281 1671226324.1742
MEM 82.738281 1671226324.2849
MEM 82.738281 1671226324.3954
MEM 82.738281 1671226324.5071
MEM 82.738281 1671226324.6163
MEM 82.738281 1671226324.7264
MEM 82.738281 1671226324.8364
MEM 82.738281 1671226324.9481
MEM 82.738281 1671226325.0597
MEM 82.738281 1671226325.1704
MEM 82.738281 1671226325.2821
MEM 82.738281 1671226325.3938
MEM 82.738281 1671226325.5045
MEM 82.738281 1671226325.6152
MEM 82.738281 1671226325.7269
MEM 82.738281 1671226325.8376
MEM 82.738281 1671226325.9493
MEM 82.738281 1671226326.0611
MEM 82.738281 1671226326.1714
MEM 82.738281 1671226326.2831
MEM 82.738281 1671226326.3933
MEM 82.738281 1671226326.5040
MEM 82.738281 1671226326.6158
MEM 82.738281 1671226326.7275
MEM 82.738281 1671226326.8382
MEM 82.738281 1671226326.9484
MEM 82.738281 1671226327.0602
MEM 82.738281 1671226327.1708
MEM 82.738281 1671226327.2808
MEM 82.738281 1671226327.3925
MEM 82.738281 1671226327.5030
MEM 82.738281 1671226327.6148
MEM 82.738281 1671226327.7263
MEM 82.738281 1671226327.8371
MEM 82.738281 1671226327.9487
MEM 82.738281 1671226328.0604
MEM 82.738281 1671226328.1696
MEM 82.738281 1671226328.2804
MEM 82.738281 1671226328.3921
MEM 82.738281 1671226328.5028
MEM 82.738281 1671226328.6135
MEM 82.738281 1671226328.7252
MEM 82.738281 1671226328.8359
MEM 82.738281 1671226328.9476
MEM 82.738281 1671226329.0589
MEM 82.738281 1671226329.1691
MEM 82.738281 1671226329.2799
MEM 82.738281 1671226329.3916
MEM 82.738281 1671226329.5023
MEM 82.738281 1671226329.6125
MEM 82.738281 1671226329.7226
MEM 82.738281 1671226329.8336
MEM 82.738281 1671226329.9453
MEM 82.738281 1671226330.0570
MEM 82.738281 1671226330.1687
MEM 82.738281 1671226330.2804
MEM 82.738281 1671226330.3921
MEM 82.738281 1671226330.5028
MEM 82.738281 1671226330.6145
MEM 82.738281 1671226330.7259
MEM 82.738281 1671226330.8352
MEM 82.738281 1671226330.9470
MEM 82.738281 1671226331.0586
MEM 82.738281 1671226331.1694
MEM 82.738281 1671226331.2808
MEM 82.738281 1671226331.3927
MEM 82.738281 1671226331.5028
MEM 82.738281 1671226331.6120
MEM 82.738281 1671226331.7221
MEM 82.738281 1671226331.8339
MEM 82.738281 1671226331.9456
MEM 82.738281 1671226332.0563
MEM 82.738281 1671226332.1680
MEM 82.738281 1671226332.2797
MEM 82.738281 1671226332.3914
MEM 82.738281 1671226332.5011
MEM 82.738281 1671226332.6128
MEM 82.738281 1671226332.7244
MEM 82.738281 1671226332.8351
MEM 82.738281 1671226332.9468
MEM 82.738281 1671226333.0585
MEM 82.738281 1671226333.1687
MEM 82.738281 1671226333.2804
MEM 82.738281 1671226333.3922
MEM 82.738281 1671226333.5039
MEM 82.738281 1671226333.6156
MEM 82.738281 1671226333.7273
MEM 82.738281 1671226333.8380
MEM 82.738281 1671226333.9497
MEM 82.738281 1671226334.0614
MEM 82.738281 1671226334.1721
MEM 82.738281 1671226334.2838
MEM 82.738281 1671226334.3955
MEM 82.738281 1671226334.5062
MEM 82.738281 1671226334.6173
MEM 82.738281 1671226334.7290
MEM 82.738281 1671226334.8407
MEM 82.738281 1671226334.9514
MEM 82.738281 1671226335.0631
MEM 82.738281 1671226335.1748
MEM 82.738281 1671226335.2855
MEM 82.738281 1671226335.3972
MEM 82.738281 1671226335.5089
MEM 82.738281 1671226335.6198
MEM 82.738281 1671226335.7315
MEM 82.738281 1671226335.8432
MEM 82.738281 1671226335.9534
MEM 82.738281 1671226336.0652
MEM 82.738281 1671226336.1766
MEM 82.738281 1671226336.2858
MEM 82.738281 1671226336.3959
MEM 82.738281 1671226336.5077
MEM 82.738281 1671226336.6184
MEM 82.738281 1671226336.7301
MEM 82.738281 1671226336.8418
MEM 82.738281 1671226336.9534
MEM 82.738281 1671226337.0638
MEM 82.738281 1671226337.1755
MEM 82.738281 1671226337.2862
MEM 82.738281 1671226337.3979
MEM 82.738281 1671226337.5082
MEM 82.738281 1671226337.6189
MEM 82.738281 1671226337.7306
MEM 82.738281 1671226337.8409
MEM 82.738281 1671226337.9500
MEM 82.738281 1671226338.0617
MEM 82.738281 1671226338.1734
MEM 82.738281 1671226338.2837
MEM 82.738281 1671226338.3954
MEM 82.738281 1671226338.5061
MEM 82.738281 1671226338.6178
MEM 82.738281 1671226338.7296
MEM 82.738281 1671226338.8412
MEM 82.738281 1671226338.9515
MEM 82.738281 1671226339.0608
MEM 82.738281 1671226339.1703
MEM 82.738281 1671226339.2820
MEM 82.738281 1671226339.3937
MEM 82.738281 1671226339.5042
MEM 82.738281 1671226339.6159
MEM 82.738281 1671226339.7276
MEM 82.738281 1671226339.8393
MEM 82.738281 1671226339.9510
MEM 82.738281 1671226340.0627
MEM 82.738281 1671226340.1744
MEM 82.738281 1671226340.2851
MEM 82.738281 1671226340.3968
MEM 82.738281 1671226340.5061
MEM 82.738281 1671226340.6178
MEM 82.738281 1671226340.7290
MEM 82.738281 1671226340.8389
MEM 82.738281 1671226340.9506
MEM 82.738281 1671226341.0618
MEM 82.738281 1671226341.1707
MEM 82.738281 1671226341.2816
MEM 82.738281 1671226341.3918
MEM 82.738281 1671226341.5025
MEM 82.738281 1671226341.6142
MEM 82.738281 1671226341.7259
MEM 82.738281 1671226341.8366
MEM 82.738281 1671226341.9483
MEM 82.738281 1671226342.0590
MEM 82.738281 1671226342.1697
MEM 82.738281 1671226342.2814
MEM 82.738281 1671226342.3906
MEM 82.738281 1671226342.5001
MEM 82.738281 1671226342.6101
MEM 82.738281 1671226342.7208
MEM 82.738281 1671226342.8326
MEM 82.738281 1671226342.9443
MEM 82.738281 1671226343.0545
MEM 82.738281 1671226343.1632
MEM 82.738281 1671226343.2751
MEM 82.738281 1671226343.3842
MEM 82.738281 1671226343.4941
MEM 82.738281 1671226343.6047
MEM 82.738281 1671226343.7164
MEM 82.738281 1671226343.8282
MEM 82.738281 1671226343.9389
MEM 82.738281 1671226344.0506
MEM 82.738281 1671226344.1623
MEM 82.738281 1671226344.2730
MEM 82.738281 1671226344.3843
MEM 82.738281 1671226344.4935
MEM 82.738281 1671226344.6042
MEM 82.738281 1671226344.7159
MEM 82.738281 1671226344.8277
MEM 82.738281 1671226344.9383
MEM 82.738281 1671226345.0501
MEM 82.738281 1671226345.1602
MEM 82.738281 1671226345.2709
MEM 82.738281 1671226345.3827
MEM 82.738281 1671226345.4944
MEM 82.738281 1671226345.6051
MEM 82.738281 1671226345.7168
MEM 82.738281 1671226345.8285
MEM 82.738281 1671226345.9392
MEM 82.738281 1671226346.0510
MEM 82.738281 1671226346.1613
MEM 82.738281 1671226346.2730
MEM 82.738281 1671226346.3847
MEM 82.738281 1671226346.4960
MEM 82.738281 1671226346.6057
MEM 82.738281 1671226346.7158
MEM 82.738281 1671226346.8267
MEM 82.738281 1671226346.9374
MEM 82.738281 1671226347.0491
MEM 82.738281 1671226347.1608
MEM 82.738281 1671226347.2715
MEM 82.738281 1671226347.3832
MEM 82.738281 1671226347.4949
MEM 82.738281 1671226347.6056
MEM 82.738281 1671226347.7173
MEM 82.738281 1671226347.8290
MEM 82.738281 1671226347.9389
MEM 82.738281 1671226348.0490
MEM 82.738281 1671226348.1607
MEM 82.738281 1671226348.2714
MEM 82.738281 1671226348.3815
MEM 82.738281 1671226348.4917
MEM 82.738281 1671226348.6024
MEM 82.738281 1671226348.7141
MEM 82.738281 1671226348.8258
MEM 82.738281 1671226348.9365
MEM 82.738281 1671226349.0482
MEM 82.738281 1671226349.1599
MEM 82.738281 1671226349.2706
MEM 82.738281 1671226349.3808
MEM 82.738281 1671226349.4925
MEM 82.738281 1671226349.6032
MEM 82.738281 1671226349.7148
MEM 82.738281 1671226349.8265
MEM 82.738281 1671226349.9372
MEM 82.738281 1671226350.0479
MEM 82.738281 1671226350.1581
MEM 82.738281 1671226350.2688
MEM 82.738281 1671226350.3805
MEM 82.738281 1671226350.4912
MEM 82.738281 1671226350.6020
MEM 82.738281 1671226350.7136
MEM 82.738281 1671226350.8254
MEM 82.738281 1671226350.9361
MEM 82.738281 1671226351.0463
MEM 82.738281 1671226351.1565
MEM 82.738281 1671226351.2683
MEM 82.738281 1671226351.3800
MEM 82.738281 1671226351.4917
MEM 82.738281 1671226351.6026
MEM 82.738281 1671226351.7131
MEM 82.738281 1671226351.8228
MEM 82.738281 1671226351.9345
MEM 82.738281 1671226352.0461
MEM 82.738281 1671226352.1578
MEM 82.738281 1671226352.2686
MEM 82.738281 1671226352.3800
MEM 82.738281 1671226352.4917
MEM 82.738281 1671226352.6034
MEM 82.738281 1671226352.7136
MEM 82.738281 1671226352.8245
MEM 82.738281 1671226352.9343
MEM 82.738281 1671226353.0436
MEM 82.738281 1671226353.1543
MEM 82.738281 1671226353.2660
MEM 82.738281 1671226353.3777
MEM 82.738281 1671226353.4884
MEM 82.738281 1671226353.6001
MEM 82.738281 1671226353.7118
MEM 82.738281 1671226353.8225
MEM 82.738281 1671226353.9342
MEM 82.738281 1671226354.0459
MEM 82.738281 1671226354.1556
MEM 82.738281 1671226354.2672
MEM 82.738281 1671226354.3775
MEM 82.738281 1671226354.4882
MEM 82.738281 1671226354.6000
MEM 82.738281 1671226354.7116
MEM 82.738281 1671226354.8217
MEM 82.738281 1671226354.9319
MEM 82.738281 1671226355.0436
MEM 82.738281 1671226355.1543
MEM 82.738281 1671226355.2650
MEM 82.738281 1671226355.3767
MEM 82.738281 1671226355.4874
MEM 82.738281 1671226355.5991
MEM 82.738281 1671226355.7108
MEM 82.738281 1671226355.8211
MEM 82.738281 1671226355.9314
MEM 82.738281 1671226356.0431
MEM 82.738281 1671226356.1538
MEM 82.738281 1671226356.2640
MEM 82.738281 1671226356.3743
MEM 82.738281 1671226356.4850
MEM 82.738281 1671226356.5952
MEM 82.738281 1671226356.7059
MEM 82.738281 1671226356.8176
MEM 82.738281 1671226356.9282
MEM 82.738281 1671226357.0390
MEM 82.738281 1671226357.1499
MEM 82.738281 1671226357.2616
MEM 82.738281 1671226357.3723
MEM 82.738281 1671226357.4840
MEM 82.738281 1671226357.5957
MEM 82.738281 1671226357.7056
MEM 82.738281 1671226357.8166
MEM 82.738281 1671226357.9279
MEM 82.738281 1671226358.0386
MEM 82.738281 1671226358.1503
MEM 82.738281 1671226358.2607
MEM 82.738281 1671226358.3700
MEM 82.738281 1671226358.4800
MEM 82.738281 1671226358.5917
MEM 82.738281 1671226358.7024
MEM 82.738281 1671226358.8131
MEM 82.738281 1671226358.9248
MEM 82.738281 1671226359.0355
MEM 82.738281 1671226359.1472
MEM 82.738281 1671226359.2590
MEM 82.738281 1671226359.3686
MEM 82.738281 1671226359.4803
MEM 82.738281 1671226359.5912
MEM 82.738281 1671226359.7019
MEM 82.738281 1671226359.8136
MEM 82.738281 1671226359.9252
MEM 82.738281 1671226360.0357
MEM 82.738281 1671226360.1459
MEM 82.738281 1671226360.2576
MEM 82.738281 1671226360.3683
MEM 82.738281 1671226360.4800
MEM 82.738281 1671226360.5917
MEM 82.738281 1671226360.7034
MEM 82.738281 1671226360.8151
MEM 82.738281 1671226360.9268
MEM 82.738281 1671226361.0371
MEM 82.738281 1671226361.1473
MEM 82.738281 1671226361.2565
MEM 82.738281 1671226361.3681
MEM 82.738281 1671226361.4798
MEM 82.738281 1671226361.5906
MEM 82.738281 1671226361.7008
MEM 82.738281 1671226361.8125
MEM 82.738281 1671226361.9232
MEM 82.738281 1671226362.0349
MEM 82.738281 1671226362.1466
MEM 82.738281 1671226362.2583
MEM 82.738281 1671226362.3690
MEM 82.738281 1671226362.4807
MEM 82.738281 1671226362.5924
MEM 82.738281 1671226362.7007
MEM 82.738281 1671226362.8124
MEM 82.738281 1671226362.9221
MEM 82.738281 1671226363.0338
MEM 82.738281 1671226363.1441
MEM 82.738281 1671226363.2548
MEM 82.738281 1671226363.3650
MEM 82.738281 1671226363.4752
MEM 82.738281 1671226363.5859
MEM 82.738281 1671226363.6976
MEM 82.738281 1671226363.8094
MEM 82.738281 1671226363.9203
MEM 82.738281 1671226364.0321
MEM 82.738281 1671226364.1437
MEM 82.738281 1671226364.2545
MEM 82.738281 1671226364.3662
MEM 82.738281 1671226364.4764
MEM 82.738281 1671226364.5865
MEM 82.738281 1671226364.6982
MEM 82.738281 1671226364.8099
MEM 82.738281 1671226364.9199
MEM 82.738281 1671226365.0317
MEM 82.738281 1671226365.1418
MEM 82.738281 1671226365.2520
MEM 82.738281 1671226365.3637
MEM 82.738281 1671226365.4754
MEM 82.738281 1671226365.5862
MEM 82.738281 1671226365.6978
MEM 82.738281 1671226365.8096
MEM 82.738281 1671226365.9202
MEM 82.738281 1671226366.0320
MEM 82.738281 1671226366.1426
MEM 82.738281 1671226366.2533
MEM 82.738281 1671226366.3650
MEM 82.738281 1671226366.4768
MEM 82.738281 1671226366.5874
MEM 82.738281 1671226366.6977
MEM 82.738281 1671226366.8080
MEM 82.738281 1671226366.9171
MEM 82.738281 1671226367.0289
MEM 82.738281 1671226367.1395
MEM 82.738281 1671226367.2513
MEM 82.738281 1671226367.3629
MEM 82.738281 1671226367.4747
MEM 82.738281 1671226367.5863
MEM 82.738281 1671226367.6981
MEM 82.738281 1671226367.8097
MEM 82.738281 1671226367.9204
MEM 82.738281 1671226368.0321
MEM 82.738281 1671226368.1438
MEM 82.738281 1671226368.2545
MEM 82.738281 1671226368.3648
MEM 82.738281 1671226368.4766
MEM 82.738281 1671226368.5877
MEM 82.738281 1671226368.6979
MEM 82.738281 1671226368.8081
MEM 82.738281 1671226368.9183
MEM 82.738281 1671226369.0300
MEM 82.738281 1671226369.1417
MEM 82.738281 1671226369.2524
MEM 82.738281 1671226369.3641
MEM 82.738281 1671226369.4758
MEM 82.738281 1671226369.5865
MEM 82.738281 1671226369.6975
MEM 82.738281 1671226369.8091
MEM 82.738281 1671226369.9193
MEM 82.738281 1671226370.0306
MEM 82.738281 1671226370.1413
MEM 82.738281 1671226370.2521
MEM 82.738281 1671226370.3638
MEM 82.738281 1671226370.4728
MEM 82.738281 1671226370.5830
MEM 82.738281 1671226370.6925
MEM 82.738281 1671226370.8033
MEM 82.738281 1671226370.9150
MEM 82.738281 1671226371.0254
MEM 82.738281 1671226371.1336
MEM 82.738281 1671226371.2443
MEM 82.738281 1671226371.3550
MEM 82.738281 1671226371.4667
MEM 82.738281 1671226371.5784
MEM 82.738281 1671226371.6891
MEM 82.738281 1671226371.8008
MEM 82.738281 1671226371.9125
MEM 82.738281 1671226372.0232
MEM 82.738281 1671226372.1338
MEM 82.738281 1671226372.2445
MEM 82.738281 1671226372.3552
MEM 82.738281 1671226372.4669
MEM 82.738281 1671226372.5784
MEM 82.738281 1671226372.6881
MEM 82.738281 1671226372.7998
MEM 82.738281 1671226372.9116
MEM 82.738281 1671226373.0222
MEM 82.738281 1671226373.1339
MEM 82.738281 1671226373.2456
MEM 82.738281 1671226373.3563
MEM 82.738281 1671226373.4670
MEM 82.738281 1671226373.5773
MEM 82.738281 1671226373.6877
MEM 82.738281 1671226373.7994
MEM 82.738281 1671226373.9111
MEM 82.738281 1671226374.0218
MEM 82.738281 1671226374.1336
MEM 82.738281 1671226374.2453
MEM 82.738281 1671226374.3560
MEM 82.738281 1671226374.4677
MEM 82.738281 1671226374.5794
MEM 82.738281 1671226374.6901
MEM 82.738281 1671226374.8018
MEM 82.738281 1671226374.9135
MEM 82.738281 1671226375.0252
MEM 82.738281 1671226375.1355
MEM 82.738281 1671226375.2473
MEM 82.738281 1671226375.3586
MEM 82.738281 1671226375.4678
MEM 82.738281 1671226375.5779
MEM 82.738281 1671226375.6886
MEM 82.738281 1671226375.7988
MEM 82.738281 1671226375.9105
MEM 82.738281 1671226376.0212
MEM 82.738281 1671226376.1329
MEM 82.738281 1671226376.2434
MEM 82.738281 1671226376.3531
MEM 82.738281 1671226376.4650
MEM 82.738281 1671226376.5767
MEM 82.738281 1671226376.6874
MEM 82.738281 1671226376.7976
MEM 82.738281 1671226376.9093
MEM 82.738281 1671226377.0200
MEM 82.738281 1671226377.1318
MEM 82.738281 1671226377.2435
MEM 82.738281 1671226377.3535
MEM 82.738281 1671226377.4637
MEM 82.738281 1671226377.5754
MEM 82.738281 1671226377.6861
MEM 82.738281 1671226377.7978
MEM 82.738281 1671226377.9095
MEM 82.738281 1671226378.0202
MEM 82.738281 1671226378.1319
MEM 82.738281 1671226378.2436
MEM 82.738281 1671226378.3543
MEM 82.738281 1671226378.4658
MEM 82.738281 1671226378.5757
MEM 82.738281 1671226378.6864
MEM 82.738281 1671226378.7967
MEM 82.738281 1671226378.9059
MEM 82.738281 1671226379.0162
MEM 82.738281 1671226379.1278
MEM 82.738281 1671226379.2378
MEM 82.738281 1671226379.3495
MEM 82.738281 1671226379.4612
MEM 82.738281 1671226379.5719
MEM 82.738281 1671226379.6836
MEM 82.738281 1671226379.7946
MEM 82.738281 1671226379.9054
MEM 82.738281 1671226380.0171
MEM 82.738281 1671226380.1288
MEM 82.738281 1671226380.2395
MEM 82.738281 1671226380.3512
MEM 82.738281 1671226380.4627
MEM 82.738281 1671226380.5744
MEM 82.738281 1671226380.6839
MEM 82.738281 1671226380.7950
MEM 82.738281 1671226380.9042
MEM 82.738281 1671226381.0144
MEM 82.738281 1671226381.1246
MEM 82.738281 1671226381.2353
MEM 82.738281 1671226381.3470
MEM 82.738281 1671226381.4587
MEM 82.738281 1671226381.5694
MEM 82.738281 1671226381.6811
MEM 82.738281 1671226381.7928
MEM 82.738281 1671226381.9025
MEM 82.738281 1671226382.0128
MEM 82.738281 1671226382.1239
MEM 82.738281 1671226382.2355
MEM 82.738281 1671226382.3472
MEM 82.738281 1671226382.4589
MEM 82.738281 1671226382.5696
MEM 82.738281 1671226382.6807
MEM 82.738281 1671226382.7905
MEM 82.738281 1671226382.9022
MEM 82.738281 1671226383.0125
MEM 82.738281 1671226383.1222
MEM 82.738281 1671226383.2339
MEM 82.738281 1671226383.3456
MEM 82.738281 1671226383.4563
MEM 82.738281 1671226383.5680
MEM 82.738281 1671226383.6780
MEM 82.738281 1671226383.7887
MEM 82.738281 1671226383.8991
MEM 82.738281 1671226384.0104
MEM 82.738281 1671226384.1196
MEM 82.738281 1671226384.2313
MEM 82.738281 1671226384.3415
MEM 82.738281 1671226384.4521
MEM 82.738281 1671226384.5637
MEM 82.738281 1671226384.6754
MEM 82.738281 1671226384.7841
MEM 82.738281 1671226384.8959
MEM 82.738281 1671226385.0066
MEM 82.738281 1671226385.1182
MEM 82.738281 1671226385.2299
MEM 82.738281 1671226385.3416
MEM 82.738281 1671226385.4524
MEM 82.738281 1671226385.5641
MEM 82.738281 1671226385.6734
MEM 82.738281 1671226385.7836
MEM 82.738281 1671226385.8952
MEM 82.738281 1671226386.0046
MEM 82.738281 1671226386.1163
MEM 82.738281 1671226386.2281
MEM 82.738281 1671226386.3383
MEM 82.738281 1671226386.4500
MEM 82.738281 1671226386.5618
MEM 82.738281 1671226386.6724
MEM 82.738281 1671226386.7841
MEM 82.738281 1671226386.8959
MEM 82.738281 1671226387.0066
MEM 82.738281 1671226387.1168
MEM 82.738281 1671226387.2271
MEM 82.738281 1671226387.3378
MEM 82.738281 1671226387.4488
MEM 82.738281 1671226387.5605
MEM 82.738281 1671226387.6712
MEM 82.738281 1671226387.7829
MEM 82.738281 1671226387.8930
MEM 82.738281 1671226388.0037
MEM 82.738281 1671226388.1154
MEM 82.738281 1671226388.2257
MEM 82.738281 1671226388.3364
MEM 82.738281 1671226388.4481
MEM 82.738281 1671226388.5598
MEM 82.738281 1671226388.6705
MEM 82.738281 1671226388.7822
MEM 82.738281 1671226388.8939
MEM 82.738281 1671226389.0046
MEM 82.738281 1671226389.1163
MEM 82.738281 1671226389.2280
MEM 82.738281 1671226389.3369
MEM 82.738281 1671226389.4471
MEM 82.738281 1671226389.5578
MEM 82.738281 1671226389.6695
MEM 82.738281 1671226389.7812
MEM 82.738281 1671226389.8929
MEM 82.738281 1671226390.0036
MEM 82.738281 1671226390.1153
MEM 82.738281 1671226390.2270
MEM 82.738281 1671226390.3377
MEM 82.738281 1671226390.4494
MEM 82.738281 1671226390.5597
MEM 82.738281 1671226390.6704
MEM 82.738281 1671226390.7821
MEM 82.738281 1671226390.8938
MEM 82.738281 1671226391.0041
MEM 82.738281 1671226391.1150
MEM 82.738281 1671226391.2267
MEM 82.738281 1671226391.3374
MEM 82.738281 1671226391.4491
MEM 82.738281 1671226391.5608
MEM 82.738281 1671226391.6715
MEM 82.738281 1671226391.7832
MEM 82.738281 1671226391.8934
MEM 82.738281 1671226392.0041
MEM 82.738281 1671226392.1156
MEM 82.738281 1671226392.2273
MEM 82.738281 1671226392.3380
MEM 82.738281 1671226392.4487
MEM 82.738281 1671226392.5604
MEM 82.738281 1671226392.6693
MEM 82.738281 1671226392.7810
MEM 82.738281 1671226392.8927
MEM 82.738281 1671226393.0044
MEM 82.738281 1671226393.1161
MEM 82.738281 1671226393.2278
MEM 82.738281 1671226393.3385
MEM 82.738281 1671226393.4502
MEM 82.738281 1671226393.5619
MEM 82.738281 1671226393.6726
MEM 82.738281 1671226393.7844
MEM 82.738281 1671226393.8961
MEM 82.738281 1671226394.0064
MEM 82.738281 1671226394.1181
MEM 82.738281 1671226394.2284
MEM 82.738281 1671226394.3386
MEM 82.738281 1671226394.4503
MEM 82.738281 1671226394.5620
MEM 82.738281 1671226394.6712
MEM 82.738281 1671226394.7829
MEM 82.738281 1671226394.8946
MEM 82.738281 1671226395.0053
MEM 82.738281 1671226395.1170
MEM 82.738281 1671226395.2288
MEM 82.738281 1671226395.3395
MEM 82.738281 1671226395.4497
MEM 82.738281 1671226395.5615
MEM 82.738281 1671226395.6732
MEM 82.738281 1671226395.7849
MEM 82.738281 1671226395.8951
MEM 82.738281 1671226396.0053
MEM 82.738281 1671226396.1160
MEM 82.738281 1671226396.2277
MEM 82.738281 1671226396.3384
MEM 82.738281 1671226396.4501
MEM 82.738281 1671226396.5617
MEM 82.738281 1671226396.6724
MEM 82.738281 1671226396.7841
MEM 82.738281 1671226396.8958
MEM 82.738281 1671226397.0066
MEM 82.738281 1671226397.1168
MEM 82.738281 1671226397.2284
MEM 82.738281 1671226397.3380
MEM 82.738281 1671226397.4488
MEM 82.738281 1671226397.5590
MEM 82.738281 1671226397.6697
MEM 82.738281 1671226397.7799
MEM 82.738281 1671226397.8896
MEM 82.738281 1671226398.0003
MEM 82.738281 1671226398.1120
MEM 82.738281 1671226398.2227
MEM 82.738281 1671226398.3345
MEM 82.738281 1671226398.4461
MEM 82.738281 1671226398.5569
MEM 82.738281 1671226398.6685
MEM 82.738281 1671226398.7803
MEM 82.738281 1671226398.8920
MEM 82.738281 1671226399.0027
MEM 82.738281 1671226399.1144
MEM 82.738281 1671226399.2256
MEM 82.738281 1671226399.3363
MEM 82.738281 1671226399.4465
MEM 82.738281 1671226399.5557
MEM 82.738281 1671226399.6674
MEM 82.738281 1671226399.7767
MEM 82.738281 1671226399.8874
